PHATE1	PHATE2	knn	cluster	dog	fid	ref
-0.008062357228172164	-0.00664331887591594	40	14	2910	0	TRUE
5.595553504207394e-5	0.005834995033337949	40	19	2911	0	TRUE
-0.017440230736762055	0.024953070303873517	40	9	2934	0	TRUE
0.005648537424350021	0.03645430889539249	40	12	2942	0	TRUE
-0.010622971087700455	0.008200016494287558	40	19	2943	0	TRUE
0.006521626551112822	9.761831703071381e-5	40	19	2951	0	TRUE
-0.007855403212544741	0.0013186855357563516	40	19	2958	0	TRUE
0.0023312717391422515	-0.0027718356474153655	40	19	2966	0	TRUE
0.03761129184481653	-0.014055336234014558	40	2	2970	0	TRUE
-0.0020402703208101418	-5.451467245583196e-4	40	19	2978	0	TRUE
0.007638808974618363	-0.013526430147960499	40	13	2980	0	TRUE
4.964648149709515e-4	-0.00186231920841721	40	19	2997	0	TRUE
0.013569178031810913	-0.028809841066480123	40	5	2998	0	TRUE
-6.053754845961659e-4	0.013906611539123205	40	4	3006	0	TRUE
-0.007263856863431892	-0.00805060765097425	40	14	3016	0	TRUE
